Sentence Number,Token,Label
,##IM,O
,##AL,O
,##S,O
,T,O
,##HA,O
,##T,O
,AR,O
,##E,O
,P,O
,##O,O
,##IS,O
,##ON,O
,##O,O
,##US,O
,TO,O
,EA,O
,##T,O
,125,O
,S,B-Taxon
,##nap,I-Taxon
,##per,I-Taxon
,",",O
,Mon,B-Taxon
,##ota,I-Taxon
,##xi,I-Taxon
,##s,I-Taxon
,grand,I-Taxon
,##oc,I-Taxon
,##uli,I-Taxon
,##s,I-Taxon
,(,O
,For,O
,##ska,O
,##l,O
,),O
,(,O
,Fi,O
,##g,O
,.,O
,82,O
,",",O
,Top,O
,),O
,Pol,B-GeographicalLocation
,##yne,I-GeographicalLocation
,##sia,I-GeographicalLocation
,",",O
,westward,B-GeographicalLocation
,to,I-GeographicalLocation
,east,I-GeographicalLocation
,Africa,I-GeographicalLocation
,.,O
,China,B-Taxon
,##man,I-Taxon
,Fish,I-Taxon
,",",O
,Para,B-Taxon
,##dic,I-Taxon
,##ich,I-Taxon
,##thy,I-Taxon
,##s,I-Taxon
,ve,I-Taxon
,##nen,I-Taxon
,##atus,I-Taxon
,W,I-Taxon
,##hit,I-Taxon
,##ley,I-Taxon
,(,O
,Fi,O
,##g,O
,.,O
,82,O
,",",O
,Center,O
,),O
,.,O
,Australia,B-GeographicalLocation
,.,O
,Pa,B-Taxon
,##rro,I-Taxon
,##t,I-Taxon
,##fish,I-Taxon
,",",O
,Sc,B-Taxon
,##ars,I-Taxon
,ca,I-Taxon
,##er,I-Taxon
,##ule,I-Taxon
,##us,I-Taxon
,(,O
,Bloc,O
,##h,O
,),O
,(,O
,Fi,O
,##g,O
,.,O
,82,O
,",",O
,Bottom,O
,),O
,.,O
,Florida,B-GeographicalLocation
,and,O
,West,B-GeographicalLocation
,Indies,I-GeographicalLocation
,.,O
,Pa,O
,##rro,O
,##t,O
,##fish,O
,",",O
,Sc,B-Taxon
,##ams,I-Taxon
,micro,I-Taxon
,##r,I-Taxon
,##hino,I-Taxon
,##s,I-Taxon
,B,I-Taxon
,##lee,I-Taxon
,##ker,I-Taxon
,(,O
,Fi,O
,##g,O
,.,O
,83,O
,",",O
,Top,O
,),O
,.,O
,Indo,B-GeographicalLocation
,-,I-GeographicalLocation
,Pacific,I-GeographicalLocation
,.,O
,Sea,B-Taxon
,##bas,I-Taxon
,##s,I-Taxon
,",",O
,Group,B-Taxon
,##er,I-Taxon
,",",O
,Ce,B-Taxon
,##pha,I-Taxon
,##lop,I-Taxon
,##hol,I-Taxon
,##is,I-Taxon
,a,I-Taxon
,##rgus,I-Taxon
,Bloc,I-Taxon
,##h,I-Taxon
,and,I-Taxon
,Schneider,I-Taxon
,(,O
,Fi,O
,##g,O
,.,O
,83,O
,",",O
,Next,O
,to,O
,Top,O
,),O
,.,O
,Tropical,B-GeographicalLocation
,Indo,B-GeographicalLocation
,-,I-GeographicalLocation
,p,I-GeographicalLocation
,##ac,I-GeographicalLocation
,##ific,I-GeographicalLocation
,.,O
,Sea,O
,##bas,O
,##s,O
,",",O
,P,B-Taxon
,##lect,I-Taxon
,##rop,I-Taxon
,##om,I-Taxon
,##us,I-Taxon
,o,I-Taxon
,##liga,I-Taxon
,##can,I-Taxon
,##thus,I-Taxon
,B,I-Taxon
,##lee,I-Taxon
,##ker,I-Taxon
,(,O
,Fi,O
,##g,O
,.,O
,83,O
,",",O
,Next,O
,to,O
,Bottom,O
,),O
,.,O
,Indonesia,B-GeographicalLocation
,",",O
,Philippine,B-GeographicalLocation
,",",O
,Caroline,B-GeographicalLocation
,and,O
,Marshall,B-GeographicalLocation
,Islands,I-GeographicalLocation
,.,O
,Sea,O
,##bas,O
,##s,O
,",",O
,P,B-Taxon
,##lect,I-Taxon
,##rop,I-Taxon
,##om,I-Taxon
,##us,I-Taxon
,t,I-Taxon
,##run,I-Taxon
,##cat,I-Taxon
,##us,I-Taxon
,(,O
,Fowler,O
,),O
,(,O
,Fi,O
,##g,O
,.,O
,83,O
,",",O
,Bottom,O
,),O
,.,O
,Micro,B-GeographicalLocation
,##nesia,I-GeographicalLocation
,",",O
,Indonesia,O
,",",O
,Philippines,B-GeographicalLocation
,.,O
,Sea,O
,##bas,O
,##s,O
,),O
,V,B-Taxon
,##ario,I-Taxon
,##la,I-Taxon
,lo,I-Taxon
,##uti,I-Taxon
,##fo,I-Taxon
,##rsk,I-Taxon
,##a,I-Taxon
,),O
,(,O
,Fi,O
,##g,O
,.,O
,84,O
,",",O
,Top,O
,),O
,.,O
,Tropical,B-GeographicalLocation
,Indo,I-GeographicalLocation
,-,I-GeographicalLocation
,Pacific,I-GeographicalLocation
,.,O
,Barr,B-Taxon
,##ac,I-Taxon
,##uda,I-Taxon
,",",O
,S,B-Taxon
,##phy,I-Taxon
,##rae,I-Taxon
,##na,I-Taxon
,bar,I-Taxon
,##rac,I-Taxon
,##uda,I-Taxon
,(,O
,W,B-Taxon
,##al,I-Taxon
,##baum,I-Taxon
,),O
,(,O
,Fi,O
,##g,O
,.,O
,84,O
,",",O
,Bottom,O
,),O
,.,O
,Indo,O
,-,O
,p,O
,##ac,O
,##ific,O
,;,O
,from,O
,Hawaii,B-GeographicalLocation
,to,O
,the,O
,Red,B-GeographicalLocation
,Sea,I-GeographicalLocation
,;,O
,west,B-GeographicalLocation
,Atlantic,I-GeographicalLocation
,from,O
,Brazil,B-GeographicalLocation
,to,O
,the,O
,West,O
,Indies,O
,",",O
,Florida,O
,and,O
,Bermuda,B-GeographicalLocation
,.,O
,Medical,O
,As,O
,##pect,O
,##s,O
,.,O
,Tin,O
,##gling,O
,about,O
,the,O
,lips,O
,",",O
,tongue,O
,",",O
,and,O
,throat,O
,",",O
,followed,O
,by,O
,numb,O
,##ness,O
,may,O
,develop,O
,immediately,O
,or,O
,any,O
,time,O
,within,O
,a,O
,period,O
,of,O
,30,O
,hours,O
,after,O
,ing,O
,##est,O
,##ion,O
,of,O
,the,O
,fish,O
,.,O
,The,O
,tingling,O
,sensation,O
,may,O
,be,O
,accompanied,O
,by,O
,such,O
,other,O
,symptoms,O
,as,O
,nausea,O
,",",O
,vomit,O
,##ing,O
,",",O
,metallic,O
,taste,O
,",",O
,dry,O
,##ness,O
,of,O
,the,O
,mouth,O
,",",O
,abdominal,O
,c,O
,##ram,O
,##ps,O
,",",O
,and,O
,di,O
,##ar,O
,##r,O
,##hoe,O
,##a,O
,.,O
,The,O
,muscles,O
,of,O
,the,O
,mouth,O
,",",O
,cheeks,O
,and,O
,jaws,O
,may,O
,become,O
,drawn,O
,and,O
,spa,O
,##stic,O
,",",O
,with,O
,a,O
,feeling,O
,of,O
,numb,O
,##ness,O
,.,O
,Head,O
,##ache,O
,",",O
,joint,O
,ache,O
,##s,O
,",",O
,nervous,O
,##ness,O
,",",O
,pro,O
,##stra,O
,##tion,O
,",",O
,di,O
,##zzi,O
,##ness,O
,",",O
,p,O
,##allo,O
,##r,O
,",",O
,c,O
,##yan,O
,##osis,O
,",",O
,inability,O
,to,O
,sleep,O
,",",O
,extreme,O
,weakness,O
,",",O
,and,O
,exhaustion,O
,are,O
,frequently,O
,present,O
,.,O
,The,O
,feeling,O
,of,O
,weakness,O
,may,O
,become,O
,progressively,O
,worse,O
,until,O
,the,O
,patient,O
,is,O
,unable,O
,to,O
,walk,O
,.,O
,Mu,O
,##s,O
,##cle,O
,pains,O
,are,O
,generally,O
,described,O
,as,O
,dull,O
,",",O
,heavy,O
,ache,O
,##s,O
,or,O
,c,O
,##ram,O
,##ping,O
,sensations,O
,",",O
,but,O
,may,O
,also,O
,be,O
,sharp,O
,",",O
,shooting,O
,",",O
,affecting,O
,particularly,O
,the,O
,arms,O
,and,O
,legs,O
,.,O
,Vic,O
,,
Sentence 165,IN,O
,##GE,O
,##R,O
,:,O
,AM,O
,##P,O
,##H,O
,##IB,O
,##IA,O
,",",O
,P,O
,##H,O
,##IL,O
,##IP,O
,##PI,O
,##NE,O
,E,O
,##X,O
,##P,O
,##ED,O
,##IT,O
,##ION,O
,229,O
,to,O
,75,O
,mm,O
,",",O
,snout,O
,to,O
,vent,O
,),O
,.,O
,The,O
,par,O
,##iet,O
,##al,O
,crest,O
,##s,O
,of,O
,specimens,O
,from,O
,the,O
,Cal,B-GeographicalLocation
,##amia,I-GeographicalLocation
,##n,I-GeographicalLocation
,Islands,I-GeographicalLocation
,are,O
,on,O
,the,O
,average,O
,thicker,O
,than,O
,those,O
,on,O
,material,O
,from,O
,Pa,B-GeographicalLocation
,##law,I-GeographicalLocation
,##an,I-GeographicalLocation
,and,O
,Ba,B-GeographicalLocation
,##la,I-GeographicalLocation
,##ba,I-GeographicalLocation
,##c,I-GeographicalLocation
,.,O
,This,O
,difference,O
,is,O
,correlated,O
,with,O
,differences,O
,in,O
,body,O
,lengths,O
,and,O
,may,O
,not,O
,indicate,O
,a,O
,change,O
,in,O
,growth,O
,relations,O
,.,O
,Another,O
,characteristic,O
,of,O
,the,O
,su,O
,##pra,O
,##or,O
,##bit,O
,##al,O
,-,O
,par,O
,##iet,O
,##al,O
,crest,O
,showing,O
,geographic,O
,variation,O
,is,O
,the,O
,position,O
,of,O
,its,O
,highest,O
,point,O
,.,O
,In,O
,the,O
,specimens,O
,from,O
,Java,B-GeographicalLocation
,",",O
,Bali,B-GeographicalLocation
,",",O
,and,O
,Borneo,B-GeographicalLocation
,the,O
,high,O
,point,O
,is,O
,opposite,O
,the,O
,posterior,O
,third,O
,of,O
,the,O
,eye,O
,;,O
,in,O
,all,O
,specimens,O
,from,O
,the,O
,Philippines,B-GeographicalLocation
,the,O
,high,O
,point,O
,is,O
,behind,O
,the,O
,eye,O
,",",O
,that,O
,is,O
,",",O
,on,O
,the,O
,par,O
,##iet,O
,##al,O
,portion,O
,of,O
,the,O
,crest,O
,.,O
,The,O
,par,O
,##oto,O
,##id,O
,glands,O
,of,O
,the,O
,two,O
,subspecies,O
,are,O
,different,O
,in,O
,shape,O
,.,O
,S,O
,##pec,O
,##ime,O
,##ns,O
,of,O
,bi,O
,##por,O
,##cat,O
,##us,O
,from,O
,Java,O
,",",O
,Borneo,O
,",",O
,and,O
,Bali,O
,have,O
,sub,O
,##tri,O
,##ang,O
,##ular,O
,par,O
,##oto,O
,##ids,O
,",",O
,the,O
,hind,O
,end,O
,being,O
,decided,O
,##ly,O
,narrower,O
,than,O
,the,O
,front,O
,end,O
,(,O
,fi,O
,##g,O
,.,O
,38,O
,",",O
,B,O
,),O
,.,O
,Occasionally,O
,the,O
,par,O
,##oto,O
,##id,O
,in,O
,these,O
,is,O
,at,O
,##ten,O
,##table,O
,6,O
,.,O
,Geographic,O
,variation,O
,of,O
,characters,O
,in,O
,adult,O
,B,B-Taxon
,##uf,I-Taxon
,##o,I-Taxon
,bi,I-Taxon
,##por,I-Taxon
,##cat,I-Taxon
,##us,I-Taxon
,,
Sentence 166,—,O
,174,O
,—,O
,Dyer,O
,",",O
,J,O
,.,O
,Bo,O
,##t,O
,.,O
,3,O
,:,O
,154,O
,(,O
,1874,O
,),O
,",",O
,concluded,O
,that,O
,his,O
,Hope,B-Taxon
,##a,I-Taxon
,long,I-Taxon
,##if,I-Taxon
,##olia,I-Taxon
,",",O
,F,O
,##l,O
,.,O
,B,O
,##rit,O
,.,O
,In,O
,##d,O
,.,O
,1,O
,:,O
,30,O
,##9,O
,(,O
,Jan,O
,.,O
,1874,O
,),O
,",",O
,based,O
,on,O
,Bed,O
,##dom,O
,##e,O
,s,O
,.,O
,n,O
,.,O
,from,O
,Tin,B-GeographicalLocation
,##ne,I-GeographicalLocation
,##vel,I-GeographicalLocation
,##ly,I-GeographicalLocation
,",",O
,S,B-GeographicalLocation
,.,I-GeographicalLocation
,India,I-GeographicalLocation
,",",O
,was,O
,con,O
,##sp,O
,##ec,O
,##ific,O
,with,O
,Ba,B-Taxon
,##lan,I-Taxon
,##oc,I-Taxon
,##ar,I-Taxon
,##pus,I-Taxon
,u,I-Taxon
,##til,I-Taxon
,##is,I-Taxon
,Bed,I-Taxon
,##dom,I-Taxon
,##e,I-Taxon
,",",O
,F,O
,##l,O
,.,O
,S,O
,##yl,O
,##v,O
,.,O
,:,O
,ta,O
,##b,O
,.,O
,330,O
,(,O
,1874,O
,),O
,and,O
,G,O
,##amble,O
,accepted,O
,the,O
,reduction,O
,",",O
,F,O
,##l,O
,.,O
,Madras,O
,:,O
,84,O
,(,O
,1915,O
,),O
,.,O
,Bo,O
,##le,O
,(,O
,Ke,O
,##w,O
,Bull,O
,.,O
,1951,O
,:,O
,145,O
,-,O
,146,O
,),O
,discussed,O
,the,O
,status,O
,of,O
,Di,B-Taxon
,##otic,I-Taxon
,##ar,I-Taxon
,##pus,I-Taxon
,bar,I-Taxon
,##ry,I-Taxon
,##i,I-Taxon
,Dunn,I-Taxon
,(,O
,Ke,O
,##w,O
,Bull,O
,.,O
,1920,O
,:,O
,33,O
,##7,O
,),O
,",",O
,a,O
,genus,O
,which,O
,Dunn,O
,had,O
,separated,O
,from,O
,Ba,O
,##lan,O
,##oc,O
,##ar,O
,##pus,O
,because,O
,of,O
,the,O
,2,O
,-,O
,winged,O
,fruit,O
,.,O
,Bo,O
,##le,O
,examined,O
,the,O
,two,O
,only,O
,fruit,O
,bearing,O
,specimens,O
,of,O
,Di,O
,##otic,O
,##ar,O
,##pus,O
,bar,O
,##ry,O
,##i,O
,Dunn,O
,in,O
,the,O
,Madras,O
,Herb,O
,##arium,O
,",",O
,Co,O
,##im,O
,##bat,O
,##ore,O
,34,O
,##64,O
,(,O
,the,O
,type,O
,specimen,O
,in,O
,Ke,O
,##w,O
,has,O
,no,O
,fruit,O
,",",O
,neither,O
,drawing,O
,of,O
,fruit,O
,),O
,and,O
,arrived,O
,at,O
,the,O
,following,O
,conclusion,O
,",",O
,after,O
,having,O
,studied,O
,the,O
,literature,O
,of,O
,the,O
,Males,O
,##ian,O
,species,O
,:,O
,«,O
,Fox,O
,##worthy,O
,",",O
,J,O
,.,O
,A,O
,##rn,O
,.,O
,A,O
,##rb,O
,.,O
,27,O
,:,O
,34,O
,##7,O
,(,O
,1946,O
,),O
,",",O
,in,O
,his,O
,account,O
,of,O
,the,O
,distribution,O
,of,O
,Di,B-Taxon
,##pt,I-Taxon
,##ero,I-Taxon
,##car,I-Taxon
,##pace,I-Taxon
,##se,I-Taxon
,",",O
,is,O
,inclined,O
,to,O
,consider,O
,Ba,O
,##lan,O
,##oc,O
,##ar,O
,##pus,O
,er,O
,##osa,O
,Bed,O
,##d,O
,.,O
,as,O
,a,O
,species,O
,of,O
,Hope,O
,##a,O
,Box,O
,##b,O
,.,O
,The,O
,author,O
,(,O
,Bo,O
,##le,O
,),O
,of,O
,the,O
,present,O
,note,O
,very,O
,reluctant,O
,##h,O
,has,O
,to,O
,disagree,O
,from,O
,such,O
,a,O
,view,O
,until,O
,further,O
,an,O
,##ato,O
,##mic,O
,##al,O
,and,O
,m,O
,##or,O
,##phological,O
,evidence,O
,l,O
,.,O
,e,O
,brought,O
,forward,O
,.,O
,The,O
,fruit,O
,morphology,O
,of,O
,these,O
,two,O
,species,O
,of,O
,Ba,O
,##lan,O
,##oc,O
,##ar,O
,##pus,O
,(,O
,i,O
,.,O
,e,O
,.,O
,B,O
,.,O
,er,O
,##osa,O
,Bed,O
,##d,O
,.,O
,and,O
,B,B-Taxon
,.,I-Taxon
,heir,I-Taxon
,##ni,I-Taxon
,##i,I-Taxon
,King,I-Taxon
,),O
,is,O
,so,O
,different,O
,from,O
,that,O
,of,O
,Hope,O
,##a,O
,Box,O
,##b,O
,.,O
,",",O
,that,O
,their,O
,retention,O
,in,O
,a,O
,separate,O
,genus,O
,seems,O
,to,O
,How,O
,Ashton,O
,",",O
,Blu,O
,##me,O
,##a,O
,20,O
,(,O
,2,O
,),O
,:,O
,36,O
,##9,O
,(,O
,1972,O
,),O
,",",O
,who,O
,quotes,O
,Bo,O
,##le,O
,can,O
,conclude,O
,:,O
,«,O
,Bo,O
,##le,O
,',O
,s,O
,correct,O
,reduction,O
,of,O
,the,O
,genus,O
,Ba,O
,##lan,O
,##oc,O
,##ar,O
,##pus,O
,to,O
,Hope,O
,##a,O
,»,O
,is,O
,a,O
,rid,O
,##dle,O
,as,O
,Hole,O
,concluded,O
,just,O
,the,O
,opposite,O
,!,O
,Of,O
,Ba,O
,##lan,O
,##oc,O
,##ar,O
,##pus,O
,u,O
,##til,O
,##is,O
,Bo,O
,##le,O
,believed,O
,",",O
,that,O
,it,O
,was,O
,con,O
,##sp,O
,##ec,O
,##ific,O
,with,O
,Di,O
,##otic,O
,##ar,O
,##pus,O
,bar,O
,##ry,O
,##i,O
,Dunn,O
,",",O
,but,O
,as,O
,he,O
,was,O
,aware,O
,",",O
,that,O
,fruit,O
,of,O
,Di,O
,##otic,O
,##ar,O
,##pus,O
,had,O
,2,O
,wings,O
,and,O
,Ba,O
,##lan,O
,##oc,O
,##ar,O
,##pus,O
,no,O
,wings,O
,",",O
,he,O
,made,O
,the,O
,non,O
,##sen,O
,##si,O
,##cal,O
,assumption,O
,",",O
,that,O
,both,O
,kinds,O
,of,O
,fruit,O
,could,O
,occur,O
,on,O
,the,O
,same,O
,,
Sentence 167,MA,O
,##RI,O
,##NE,O
,AN,O
,##IM,O
,##AL,O
,##S,O
,T,O
,##HA,O
,##T,O
,AR,O
,##E,O
,P,O
,##O,O
,##IS,O
,##ON,O
,##O,O
,##US,O
,TO,O
,EA,O
,##T,O
,133,O
,P,O
,##O,O
,##IS,O
,##ON,O
,##O,O
,##US,O
,MA,B-Taxon
,##RI,I-Taxon
,##NE,I-Taxon
,T,I-Taxon
,##UR,I-Taxon
,##TL,I-Taxon
,##ES,I-Taxon
,Po,O
,##ison,O
,##ing,O
,from,O
,marine,B-Taxon
,turtles,I-Taxon
,is,O
,one,O
,of,O
,the,O
,lesser,O
,known,O
,types,O
,of,O
,into,O
,##xi,O
,##cation,O
,##s,O
,produced,O
,by,O
,marine,O
,organisms,O
,.,O
,The,O
,cases,O
,that,O
,have,O
,been,O
,reported,O
,are,O
,sufficiently,O
,severe,O
,to,O
,be,O
,impressive,O
,.,O
,As,O
,in,O
,the,O
,case,O
,of,O
,fishes,O
,",",O
,most,O
,of,O
,these,O
,species,O
,are,O
,commonly,O
,eaten,O
,with,O
,imp,O
,##unity,O
,.,O
,For,O
,some,O
,unknown,O
,reason,O
,",",O
,certain,O
,species,O
,of,O
,marine,O
,turtles,O
,in,O
,the,O
,vicinity,O
,of,O
,the,O
,Philippine,B-GeographicalLocation
,Islands,I-GeographicalLocation
,",",O
,Ceylon,B-GeographicalLocation
,",",O
,and,O
,Indonesia,B-GeographicalLocation
,",",O
,under,O
,certain,O
,circumstances,O
,",",O
,may,O
,become,O
,extremely,O
,poisonous,O
,to,O
,eat,O
,.,O
,Species,O
,of,O
,Marine,B-Taxon
,Turtle,I-Taxon
,##s,I-Taxon
,Report,O
,##ed,O
,as,O
,Po,O
,##ison,O
,##ous,O
,to,O
,Eat,O
,Green,B-Taxon
,Sea,I-Taxon
,Turtle,I-Taxon
,",",O
,Ch,B-Taxon
,##elo,I-Taxon
,##nia,I-Taxon
,my,I-Taxon
,das,I-Taxon
,(,O
,Linnaeus,O
,),O
,(,O
,Fi,O
,##g,O
,.,O
,85,O
,",",O
,Top,O
,),O
,.,O
,In,O
,##hab,O
,##its,O
,all,O
,tropical,O
,and,O
,subtropical,B-Habitat
,seas,I-Habitat
,.,O
,Hawks,B-Taxon
,##bill,I-Taxon
,Turtle,I-Taxon
,",",O
,E,B-Taxon
,##ret,I-Taxon
,##mo,I-Taxon
,##chel,I-Taxon
,##ys,I-Taxon
,im,I-Taxon
,##bri,I-Taxon
,##cat,I-Taxon
,##a,I-Taxon
,(,O
,Linnaeus,O
,),O
,(,O
,Fi,O
,##g,O
,.,O
,85,O
,",",O
,Center,O
,),O
,.,O
,In,O
,##hab,O
,##its,O
,all,O
,tropical,O
,and,O
,subtropical,O
,seas,O
,.,O
,Lea,B-Taxon
,##ther,I-Taxon
,##back,I-Taxon
,Turtle,I-Taxon
,",",O
,Der,B-Taxon
,##mo,I-Taxon
,##chel,I-Taxon
,##ys,I-Taxon
,co,I-Taxon
,##ria,I-Taxon
,##cea,I-Taxon
,(,O
,Linnaeus,O
,),O
,(,O
,Fi,O
,##g,O
,.,O
,85,O
,",",O
,Bottom,O
,),O
,.,O
,Large,O
,##ly,O
,c,B-Habitat
,##ir,I-Habitat
,##cum,I-Habitat
,##tropical,I-Habitat
,",",O
,but,O
,occasionally,O
,taken,O
,in,O
,temperate,B-Habitat
,waters,I-Habitat
,.,O
,Medical,O
,As,O
,##pect,O
,##s,O
,.,O
,S,O
,##ym,O
,##pt,O
,##oms,O
,generally,O
,develop,O
,within,O
,a,O
,few,O
,hours,O
,to,O
,several,O
,days,O
,after,O
,ing,O
,##est,O
,##ion,O
,of,O
,the,O
,flesh,O
,.,O
,The,O
,initial,O
,symptoms,O
,are,O
,usually,O
,nausea,O
,",",O
,vomit,O
,##ing,O
,",",O
,di,O
,##ar,O
,##r,O
,##hea,O
,",",O
,severe,O
,upper,O
,abdominal,O
,pain,O
,",",O
,di,O
,##zzi,O
,##ness,O
,",",O
,dry,O
,burning,O
,sensation,O
,of,O
,the,O
,lips,O
,",",O
,tongue,O
,",",O
,lining,O
,of,O
,the,O
,mouth,O
,and,O
,throat,O
,.,O
,S,O
,##wall,O
,##owing,O
,becomes,O
,very,O
,difficult,O
,",",O
,and,O
,excessive,O
,sa,O
,##liva,O
,##tion,O
,is,O
,pronounced,O
,.,O
,The,O
,disturbance,O
,##s,O
,of,O
,the,O
,mouth,O
,may,O
,take,O
,several,O
,days,O
,to,O
,develop,O
,",",O
,but,O
,become,O
,progressively,O
,severe,O
,as,O
,time,O
,goes,O
,on,O
,.,O
,The,O
,tongue,O
,develops,O
,a,O
,white,O
,coating,O
,",",O
,and,O
,the,O
,breath,O
,becomes,O
,very,O
,foul,O
,.,O
,Later,O
,",",O
,the,O
,tongue,O
,may,O
,become,O
,covered,O
,with,O
,multiple,O
,pin,O
,##head,O
,-,O
,sized,O
,",",O
,red,O
,##dened,O
,p,O
,##ap,O
,##ules,O
,",",O
,which,O
,may,O
,later,O
,break,O
,down,O
,into,O
,ul,O
,##cer,O
,##s,O
,.,O
,If,O
,the,O
,victim,O
,has,O
,been,O
,severely,O
,poisoned,O
,",",O
,he,O
,tends,O
,to,O
,become,O
,very,O
,sleepy,O
,",",O
,and,O
,is,O
,difficult,O
,to,O
,keep,O
,awake,O
,.,O
,If,O
,this,O
,s,O
,##ym,O
,##pt,O
,##om,O
,develops,O
,",",O
,it,O
,is,O
,usually,O
,a,O
,bad,O
,sign,O
,",",O
,and,O
,death,O
,soon,O
,follows,O
,.,O
,Death,O
,is,O
,believed,O
,to,O
,be,O
,due,O
,to,O
,liver,O
,and,O
,kidney,O
,damage,O
,.,O
,About,O
,44,O
,percent,O
,of,O
,the,O
,victims,O
,poisoned,O
,by,O
,marine,O
,turtles,O
,die,O
,.,O
,Treatment,O
,.,O
,There,O
,is,O
,no,O
,specific,O
,treatment,O
,.,O
,Some,O
,of,O
,the,O
,recommendations,O
,presented,O
,in,O
,fish,O
,poisoning,O
,are,O
,per,O
,##tinent,O
,here,O
,.,O
,Prevention,O
,.,O
,Marine,B-Taxon
,turtles,I-Taxon
,in,O
,the,O
,tropical,O
,Indo,B-GeographicalLocation
,-,I-GeographicalLocation
,p,I-GeographicalLocation
,##ac,I-GeographicalLocation
,##ific,I-GeographicalLocation
,region,O
,should,O
,be,O
,eaten,O
,with,O
,caution,O
,.,O
,If,O
,in,O
,doubt,O
,",",O
,check,O
,with,O
,local,O
,native,O
,groups,O
,and,O
,find,O
,out,O
,if,O
,they,O
,are,O
,safe,O
,to,O
,eat,O
,in,O
,,
Sentence 168,pub,O
,##er,O
,##ulous,O
,p,O
,##ed,O
,##un,O
,##cles,O
,",",O
,bearing,O
,1,O
,-,O
,4,O
,flowers,O
,in,O
,a,O
,##xi,O
,##ls,O
,of,O
,a,O
,##wl,O
,-,O
,shaped,O
,tiny,O
,bra,O
,##cts,O
,.,O
,P,O
,##edic,O
,##els,O
,thick,O
,##ish,O
,",",O
,pub,O
,##er,O
,##ulous,O
,",",O
,2,O
,mm,O
,long,O
,.,O
,Sep,O
,##als,O
,o,O
,##vate,O
,",",O
,a,O
,##cut,O
,##ish,O
,.,O
,thick,O
,##ish,O
,.,O
,up,O
,to,O
,7,O
,mm,O
,long,O
,",",O
,outside,O
,densely,O
,se,O
,##rice,O
,##ous,O
,pub,O
,##er,O
,##ulous,O
,.,O
,Pet,O
,##als,O
,white,O
,",",O
,o,O
,##bo,O
,##vate,O
,-,O
,subsp,O
,##ath,O
,##ulate,O
,",",O
,up,O
,to,O
,1,O
,em,O
,long,O
,",",O
,o,O
,##bt,O
,##use,O
,",",O
,longitudinal,O
,##ly,O
,vein,O
,##ed,O
,.,O
,St,O
,##ame,O
,##ns,O
,10,O
,",",O
,minute,O
,##ly,O
,pub,O
,##er,O
,##ulous,O
,.,O
,Fruit,O
,g,O
,##lo,O
,##bos,O
,##e,O
,",",O
,smooth,O
,.,O
,Distribution,O
,:,O
,Kit,B-GeographicalLocation
,##ul,I-GeographicalLocation
,##gall,I-GeographicalLocation
,##e,I-GeographicalLocation
,area,O
,.,O
,Notes,O
,:,O
,The,O
,material,O
,(,O
,apart,O
,from,O
,the,O
,C,O
,.,O
,P,O
,.,O
,315,O
,##1,O
,),O
,en,O
,##ume,O
,##rated,O
,by,O
,Ashton,O
,",",O
,does,O
,not,O
,belong,O
,here,O
,;,O
,it,O
,differs,O
,by,O
,thicker,O
,leaves,O
,with,O
,closely,O
,packed,O
,numerous,O
,secondary,O
,nerves,O
,and,O
,different,O
,much,O
,longer,O
,hairs,O
,.,O
,Al,O
,##ston,O
,mentioned,O
,a,O
,Lewis,O
,specimen,O
,from,O
,the,O
,same,O
,area,O
,.,O
,S,B-GeographicalLocation
,.,I-GeographicalLocation
,W,I-GeographicalLocation
,.,I-GeographicalLocation
,Ceylon,I-GeographicalLocation
,with,O
,a,O
,fruit,O
,.,O
,I,O
,have,O
,not,O
,seen,O
,this,O
,but,O
,I,O
,suspect,O
,it,O
,to,O
,be,O
,S,B-Taxon
,.,I-Taxon
,s,I-Taxon
,##cal,I-Taxon
,##ari,I-Taxon
,##ner,I-Taxon
,##vis,I-Taxon
,.,O
,Lewis,O
,',O
,s,O
,description,O
,contains,O
,con,O
,##tra,O
,##diction,O
,##s,O
,:,O
,he,O
,states,O
,that,O
,the,O
,tree,O
,is,O
,20,O
,feet,O
,high,O
,",",O
,but,O
,in,O
,the,O
,discussion,O
,of,O
,the,O
,timber,O
,",",O
,that,O
,it,O
,attain,O
,##s,O
,considerable,O
,size,O
,.,O
,A,O
,tree,O
,of,O
,20,O
,ft,O
,.,O
,is,O
,hardly,O
,a,O
,timber,O
,tree,O
,.,O
,Apparently,O
,he,O
,confused,O
,it,O
,with,O
,another,O
,species,O
,.,O
,He,O
,mentioned,O
,:,O
,Gong,B-GeographicalLocation
,##alle,I-GeographicalLocation
,Range,I-GeographicalLocation
,(,O
,repeated,O
,by,O
,Al,O
,##ston,O
,),O
,.,O
,The,O
,species,O
,was,O
,only,O
,known,O
,from,O
,the,O
,type,O
,locality,O
,by,O
,a,O
,single,O
,collection,O
,.,O
,In,O
,April,O
,1980,O
,I,O
,red,O
,##iscovered,O
,two,O
,tree,O
,near,O
,Kit,O
,##ul,O
,##gall,O
,##e,O
,.,O
,Material,O
,studied,O
,:,O
,C,O
,.,O
,P,O
,.,O
,315,O
,##1,O
,",",O
,Kit,O
,##ul,O
,##gall,O
,##e,O
,",",O
,1852,O
,or,O
,1853,O
,(,O
,PD,O
,##A,O
,.,O
,2,O
,sheets,O
